filename,start time,end time,freq. band (Hz),number of peaks,peaks freq. (Hz),SPL (dB),SNLD (dB),AIS
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320235015.wav,2004-03-20 23:53:34,2004-03-20 23:55:14,50.0 - 1000.0,2,"[95.0, 360.0]",63.0,[1.1  1.44],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321005015.wav,2004-03-21 00:50:15,2004-03-21 00:51:55,50.0 - 1000.0,2,"[94.5, 360.0]",64.0,[2.39 3.04],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321005015.wav,2004-03-21 00:51:55,2004-03-21 00:53:35,50.0 - 1000.0,2,"[94.5, 360.0]",64.0,[2.72 2.6 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321005015.wav,2004-03-21 00:53:34,2004-03-21 00:55:14,50.0 - 1000.0,2,"[94.5, 360.0]",64.0,[2.24 4.71],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321015015.wav,2004-03-21 01:50:15,2004-03-21 01:51:55,50.0 - 1000.0,0,[],68.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321015015.wav,2004-03-21 01:51:55,2004-03-21 01:53:35,50.0 - 1000.0,1,[66.5],68.0,[2.01],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321015015.wav,2004-03-21 01:53:34,2004-03-21 01:55:14,50.0 - 1000.0,0,[],67.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321025015.wav,2004-03-21 02:50:15,2004-03-21 02:51:55,50.0 - 1000.0,2,"[94.5, 360.0]",65.0,[2.37 3.  ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321025015.wav,2004-03-21 02:51:55,2004-03-21 02:53:35,50.0 - 1000.0,1,[94.5],65.0,[3.26],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321025015.wav,2004-03-21 02:53:34,2004-03-21 02:55:14,50.0 - 1000.0,2,"[94.5, 360.0]",66.0,[2.8  1.77],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321035015.wav,2004-03-21 03:50:15,2004-03-21 03:51:55,50.0 - 1000.0,2,"[94.0, 360.0]",66.0,[1.17 2.52],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321035015.wav,2004-03-21 03:51:55,2004-03-21 03:53:35,50.0 - 1000.0,1,[360.0],66.0,[3.92],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321035015.wav,2004-03-21 03:53:34,2004-03-21 03:55:14,50.0 - 1000.0,2,"[94.5, 360.0]",65.0,[2.1  3.01],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321045015.wav,2004-03-21 04:50:15,2004-03-21 04:51:55,50.0 - 1000.0,2,"[94.5, 360.0]",67.0,[3.1  2.95],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040321045015.wav,2004-03-21 04:51:55,2004-03-21 04:53:35,50.0 - 1000.0,2,"[94.5, 360.0]",67.0,[2.38 2.45],0
