filename,start time,end time,freq. band (Hz),number of peaks,peaks freq. (Hz),SPL (dB),SNLD (dB),AIS
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320025015.wav,2004-03-20 02:53:34,2004-03-20 02:55:14,50.0 - 1000.0,37,"[60.0, 127.7, 150.2, 176.8, 187.4, 197.4, 232.6, 247.2, 262.4, 277.0, 284.3, 299.6, 306.9, 314.2, 322.2, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 374.0, 389.2, 411.8, 426.4, 441.7, 449.0, 478.9, 486.2, 508.7, 523.3, 531.3, 538.6, 545.9, 568.5, 658.1, 824.1]",72.0,"[ 3.6   5.81  2.2   2.69  4.17  8.32  5.38  6.01  5.68  8.1   8.09 10.74
  4.98  3.82  5.61  4.8   6.93  4.89  9.02 11.11  7.17  3.25  2.62  6.01
  6.08  3.49  2.77  3.82  5.67  3.41  2.78  6.7   5.76  1.16  5.39  1.25
  5.96]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320035015.wav,2004-03-20 03:50:15,2004-03-20 03:51:55,50.0 - 1000.0,30,"[59.3, 120.4, 197.4, 202.7, 232.6, 247.2, 254.5, 269.7, 277.0, 284.3, 299.6, 306.9, 314.2, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 374.0, 381.9, 449.0, 478.9, 486.2, 508.7, 516.0, 523.3, 531.3, 538.6, 568.5]",67.0,"[ 5.91  3.8   5.09  3.39  4.41  2.36  4.32  4.39  4.55  7.4   9.71  5.94
  6.89  4.77  5.95  1.78  8.5  10.28  7.51  5.38  7.27  4.39  2.23  5.23
  5.71  1.4   2.82  4.31  3.46  2.81]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320035015.wav,2004-03-20 03:51:55,2004-03-20 03:53:35,50.0 - 1000.0,36,"[60.0, 120.4, 198.0, 202.7, 232.6, 239.9, 254.5, 262.4, 269.7, 277.0, 284.3, 292.3, 299.6, 306.9, 314.2, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 374.0, 381.9, 403.8, 419.1, 426.4, 449.0, 478.9, 486.2, 501.4, 508.7, 524.0, 538.6, 545.9, 568.5, 688.0]",67.0,"[4.09 4.4  2.   6.04 2.77 3.85 3.22 3.08 5.51 4.18 6.65 3.72 8.33 5.
 5.08 4.64 3.58 5.46 9.48 8.37 7.08 3.91 7.15 2.47 3.53 2.36 4.94 1.66
 5.13 3.89 5.88 3.21 3.04 2.95 3.86 1.3 ]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320035015.wav,2004-03-20 03:53:34,2004-03-20 03:55:14,50.0 - 1000.0,40,"[60.0, 89.2, 173.5, 194.7, 202.7, 210.0, 232.6, 239.9, 269.7, 277.0, 284.3, 299.6, 306.9, 314.2, 321.5, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 374.0, 381.9, 403.8, 411.8, 419.1, 426.4, 449.0, 478.9, 486.2, 501.4, 508.7, 516.0, 524.0, 531.3, 538.6, 545.9, 568.5, 688.0, 936.3]",67.0,"[ 2.9   3.03  2.09  2.39  7.88  2.99  4.26  4.84  4.61  3.52  5.09  6.83
  2.76  4.36  2.74  4.78  2.74  4.14  7.7  10.54  5.68  3.64  6.39  3.52
  5.48  3.72  4.25  4.44  2.75  5.46  3.99  5.4   2.2   4.68  3.76  3.62
  1.96  3.18  1.33  4.96]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320045015.wav,2004-03-20 04:50:15,2004-03-20 04:51:55,50.0 - 1000.0,17,"[60.0, 93.8, 299.6, 337.5, 344.8, 352.1, 359.4, 367.3, 374.6, 389.2, 419.1, 471.6, 494.1, 508.7, 531.3, 553.9, 561.2]",66.0,"[3.23 3.45 3.   4.37 4.5  9.88 8.46 2.83 5.28 5.79 1.8  3.83 2.21 3.85
 1.04 2.51 1.66]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320045015.wav,2004-03-20 04:51:55,2004-03-20 04:53:35,50.0 - 1000.0,25,"[60.0, 93.2, 239.9, 285.0, 299.6, 344.8, 352.1, 359.4, 361.4, 366.7, 374.6, 381.9, 389.2, 404.5, 405.8, 411.8, 419.1, 441.7, 464.3, 471.6, 508.7, 531.3, 538.6, 553.9, 568.5]",67.0,"[3.67 4.98 4.27 5.51 4.61 6.78 8.8  9.1  5.21 3.16 5.73 2.65 6.24 2.39
 1.96 3.02 2.52 2.74 1.78 4.78 4.11 1.15 2.47 4.   2.43]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320045015.wav,2004-03-20 04:53:34,2004-03-20 04:55:14,50.0 - 1000.0,24,"[60.0, 239.9, 285.0, 299.6, 336.8, 344.8, 352.1, 359.4, 367.3, 374.6, 381.9, 389.2, 411.8, 419.1, 441.7, 471.6, 486.8, 508.7, 531.3, 538.6, 553.9, 561.2, 568.5, 743.1]",67.0,"[4.52 4.32 6.52 4.07 4.05 7.4  9.15 9.35 3.04 4.67 1.5  5.27 2.56 2.86
 2.15 4.64 3.19 3.72 1.81 1.4  3.34 2.18 1.63 5.47]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320055015.wav,2004-03-20 05:50:15,2004-03-20 05:51:55,50.0 - 1000.0,3,"[359.4, 389.2, 419.1]",103.0,[11.57  3.47  3.26],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320055015.wav,2004-03-20 05:51:55,2004-03-20 05:53:35,50.0 - 1000.0,1,[359.4],106.0,[9.5],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320055015.wav,2004-03-20 05:53:34,2004-03-20 05:55:14,50.0 - 1000.0,59,"[60.0, 75.2, 87.2, 105.8, 113.1, 127.7, 135.0, 150.2, 157.5, 177.5, 197.4, 232.6, 239.9, 254.5, 262.4, 269.7, 277.0, 284.3, 299.6, 306.9, 314.2, 321.5, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 374.0, 381.9, 389.2, 403.8, 411.1, 419.1, 426.4, 433.7, 441.7, 449.0, 463.6, 471.6, 478.9, 486.2, 501.4, 508.7, 516.0, 523.3, 531.3, 538.6, 553.2, 568.5, 575.8, 583.8, 598.4, 635.5, 658.1, 824.1, 826.1, 936.3, 982.1]",88.0,"[ 6.07  4.08  1.01  2.48  1.94  4.59  2.76  4.99  5.67  6.05 11.32  5.69
  5.54  4.23  4.55  4.72  7.82 11.2  10.15  2.56  3.    6.78  5.42  8.59
  8.82  8.72 11.23  5.64  3.02  7.03  9.33  8.36  1.64  5.43  8.56  1.26
  9.11  2.13  2.76  4.32  5.36  6.38  2.82  6.65  1.43  4.74  7.31  6.03
  2.45  5.17  2.25  1.62  3.89  1.3   1.7   8.7   4.63  6.07  8.86]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320065015.wav,2004-03-20 06:50:15,2004-03-20 06:51:55,50.0 - 1000.0,60,"[59.3, 106.4, 120.4, 127.7, 142.9, 150.2, 173.5, 177.5, 187.4, 197.4, 232.6, 239.9, 247.2, 254.5, 269.7, 277.0, 284.3, 292.3, 299.6, 306.9, 314.2, 322.2, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 374.0, 381.9, 389.2, 394.5, 411.8, 419.1, 426.4, 441.0, 449.0, 450.3, 452.3, 463.6, 471.6, 478.9, 486.2, 493.5, 501.4, 508.7, 516.0, 523.3, 530.6, 538.6, 568.5, 575.8, 591.1, 598.4, 635.5, 658.1, 695.3, 717.9, 824.1, 996.7]",76.0,"[ 5.57  4.61  4.68  4.73  6.58  9.62  1.92  2.25  3.98 10.55  2.13  7.46
  4.76  7.64  2.9   7.27  6.46  5.61 10.46  6.87  4.44  5.49 10.44  5.04
 10.2   4.16 11.64  5.5   4.13  2.37  3.51  5.91  3.36  5.44  7.36  1.62
  4.44  4.43  1.71  4.75  3.96  8.32  5.33  2.06  4.52  5.86  3.7   3.74
  1.84  8.25  5.5   1.    2.29  1.61  2.37  3.15  1.35  1.39  9.45  7.89]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320065015.wav,2004-03-20 06:51:55,2004-03-20 06:53:35,50.0 - 1000.0,54,"[53.3, 59.3, 106.4, 120.4, 127.7, 135.0, 142.9, 150.2, 177.5, 197.4, 232.6, 239.9, 247.2, 254.5, 277.0, 284.3, 291.6, 299.6, 306.9, 314.2, 321.5, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 374.0, 389.2, 393.9, 403.8, 411.1, 419.1, 426.4, 451.6, 463.6, 471.6, 478.9, 486.2, 493.5, 501.4, 508.7, 516.0, 523.3, 538.6, 568.5, 575.8, 591.1, 598.4, 658.1, 695.3, 717.9, 943.6, 996.7]",75.0,"[ 2.97  6.7   3.66  5.11  5.89  2.8   5.1  10.4   5.51 10.67  6.48  3.23
  2.92  9.04  8.87  8.48  3.05 10.38  7.43  5.72  3.94 10.5   6.23  9.37
  6.4  11.49  6.54  4.45  3.16  3.25  4.4   2.72  5.13  7.69  3.69  4.86
  2.    8.64  4.19  2.17  4.46  5.91  1.91  4.18  7.9   4.83  1.65  2.49
  1.38  2.72  2.08  1.82  3.15  6.92]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320065015.wav,2004-03-20 06:53:34,2004-03-20 06:55:14,50.0 - 1000.0,59,"[53.3, 59.3, 87.2, 88.5, 97.8, 105.8, 120.4, 127.7, 135.0, 142.9, 150.2, 177.5, 187.4, 197.4, 232.6, 239.9, 247.2, 254.5, 262.4, 269.7, 277.0, 284.3, 292.3, 299.6, 306.9, 314.2, 321.5, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 374.0, 394.5, 403.8, 411.8, 419.1, 426.4, 449.0, 463.6, 478.9, 486.2, 493.5, 500.8, 508.7, 516.0, 523.3, 530.6, 538.6, 553.2, 568.5, 591.1, 598.4, 635.5, 658.1, 695.3, 717.9, 996.7]",75.0,"[ 2.6   8.8   2.21  3.22  4.35  4.34  5.64  4.37  3.63  6.49 10.34  6.51
  2.64 11.36  5.65  4.72  3.23  7.88  3.84  2.8   8.24  7.38  5.5   7.52
  8.59  4.59  3.73  9.83  5.9   9.46  7.04 11.53  6.09  4.73  7.12  3.91
  5.18  5.19  7.3   4.65  5.25  7.83  4.79  1.7   2.49  6.21  2.31  3.6
  1.11  8.22  1.11  4.55  2.6   1.44  1.34  3.11  1.68  1.68  7.16]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320075015.wav,2004-03-20 07:50:15,2004-03-20 07:51:55,50.0 - 1000.0,46,"[59.3, 120.4, 142.9, 150.2, 173.5, 177.5, 197.4, 202.7, 232.6, 239.9, 247.2, 254.5, 262.4, 269.7, 277.0, 284.3, 299.6, 306.9, 314.2, 322.2, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 389.2, 403.8, 411.8, 426.4, 463.6, 478.9, 480.9, 486.2, 508.7, 516.0, 523.3, 530.6, 538.6, 553.2, 568.5, 575.8, 591.1, 658.1, 695.3, 697.9]",70.0,"[ 3.25  7.26  6.57  6.03  3.66  2.36 11.09  2.3   7.22  7.89  4.44  7.74
  4.79  3.7   5.63  6.51  9.74  5.81  4.35  3.77  9.56  5.63  7.59  3.67
 11.32  5.47  4.95  3.57  4.86  2.7   2.41  8.6   7.86  4.01  5.85  2.74
  2.65  4.06  7.03  1.24  4.16  1.79  3.1   3.25  2.41 10.09]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320075015.wav,2004-03-20 07:51:55,2004-03-20 07:53:35,50.0 - 1000.0,50,"[59.3, 67.9, 120.4, 150.2, 173.5, 177.5, 197.4, 232.6, 247.2, 254.5, 269.7, 277.0, 284.3, 291.6, 299.6, 306.9, 314.2, 321.5, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 374.0, 381.9, 389.2, 394.5, 403.8, 411.8, 419.1, 426.4, 450.3, 451.6, 463.6, 471.6, 478.9, 486.2, 493.5, 508.7, 516.0, 523.3, 530.6, 538.6, 553.2, 568.5, 575.8, 591.1, 658.1, 695.3]",71.0,"[ 8.07  3.14  4.19  7.04  3.25  4.75 11.93  8.86  3.94  6.07  2.52  7.14
  8.58  3.78  8.92  7.33  5.05  3.69  8.86  7.96  9.45  4.38 10.78  6.47
  2.58  3.68  5.62  2.35  2.44  4.1   2.59  2.95  1.31  1.38  1.82  3.37
  7.35  5.42  1.59  4.68  2.27  2.84  4.07  6.52  1.51  3.44  1.87  2.57
  3.15  2.52]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320075015.wav,2004-03-20 07:53:34,2004-03-20 07:55:14,50.0 - 1000.0,42,"[60.0, 88.5, 105.8, 150.2, 177.5, 197.4, 217.3, 232.6, 239.9, 247.2, 254.5, 277.0, 284.3, 291.6, 299.6, 306.9, 314.2, 321.5, 329.5, 336.8, 344.1, 352.1, 359.4, 366.7, 389.2, 403.8, 411.8, 419.1, 426.4, 449.0, 478.9, 486.2, 501.4, 508.7, 516.0, 523.3, 530.6, 533.3, 538.6, 568.5, 575.8, 591.1]",73.0,"[ 6.4   2.43  4.06  8.43  5.5  11.77  3.11  4.31  4.08  2.79  8.46  4.75
  6.45  3.45  9.79  4.82  4.55  3.51  8.    2.35  8.57  4.22  9.29  4.18
  2.25  2.12  4.81  4.07  2.63  1.94  6.67  2.6   2.32  3.7   1.33  2.01
  2.66  4.33  4.79  3.48  1.79  1.18]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320085015.wav,2004-03-20 08:50:15,2004-03-20 08:51:55,50.0 - 1000.0,49,"[60.0, 64.6, 74.6, 89.2, 112.4, 120.4, 127.7, 176.8, 198.0, 239.9, 247.2, 277.0, 285.0, 292.3, 299.6, 306.9, 314.9, 322.2, 329.5, 336.8, 344.8, 352.1, 359.4, 366.7, 374.6, 381.9, 389.2, 404.5, 411.8, 419.1, 426.4, 434.4, 464.3, 471.6, 486.2, 494.1, 501.4, 508.7, 524.0, 531.3, 538.6, 545.9, 561.2, 568.5, 583.8, 598.4, 658.1, 974.1, 996.7]",91.0,"[ 2.2   2.04  2.31  4.    1.43  4.14  4.6   2.39  6.76  2.41  5.18  8.62
  8.14  1.37 10.12  4.42  3.1   4.5   4.24  2.11  7.06  3.89  7.25  1.26
  7.33  4.3   5.16  2.91  5.91  2.32  1.99  2.01  3.59  6.73  3.29  2.53
  3.    2.54  3.5   1.61  1.24  1.18  1.68  3.04  2.3   2.06  1.03  5.12
  2.59]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320085015.wav,2004-03-20 08:51:55,2004-03-20 08:53:35,50.0 - 1000.0,13,"[277.0, 284.3, 299.6, 352.1, 359.4, 374.0, 381.9, 389.2, 411.8, 419.1, 508.7, 545.9, 568.5]",98.0,"[ 3.36  4.75  3.39  4.49 11.48  3.25  1.58  5.16  6.61  1.96  2.45  1.02
  1.97]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320085015.wav,2004-03-20 08:53:34,2004-03-20 08:55:14,50.0 - 1000.0,65,"[60.0, 87.2, 89.2, 101.1, 105.8, 113.1, 120.4, 127.7, 150.2, 172.8, 176.8, 187.4, 202.7, 232.6, 239.9, 247.2, 261.8, 269.7, 277.0, 284.3, 299.6, 306.9, 314.2, 321.5, 329.5, 344.1, 352.1, 359.4, 366.7, 374.0, 381.9, 383.9, 389.2, 403.8, 411.8, 419.1, 426.4, 441.7, 463.6, 471.6, 478.9, 486.2, 494.1, 501.4, 508.7, 523.3, 526.0, 531.3, 538.6, 545.9, 553.2, 561.2, 568.5, 585.7, 598.4, 605.7, 620.9, 628.2, 650.8, 658.1, 680.7, 936.3, 974.1, 982.1, 996.7]",88.0,"[ 7.7   2.99  5.25  1.7   2.28  4.27  8.73  6.09  5.84  4.77  3.89  5.02
  8.52  2.59  3.8   7.05  2.67  5.6   8.82 10.48 10.78  4.32  4.87  3.74
  4.21  8.47  8.68 10.83  7.13  2.25  6.8   1.67  9.39  5.41  9.03  5.65
  5.02  4.88  3.33  5.52  1.83  5.13  4.54  2.79  5.97  2.43  3.96  3.38
  6.54  2.08  2.86  3.95  4.93  3.84  3.04  1.41  1.19  1.96  3.79  3.79
  2.    3.86 10.12  8.35  7.05]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320095015.wav,2004-03-20 09:50:15,2004-03-20 09:51:55,50.0 - 1000.0,64,"[59.3, 74.6, 98.5, 113.7, 120.4, 127.7, 135.0, 142.9, 147.6, 155.6, 173.5, 177.5, 187.4, 197.4, 202.0, 217.3, 227.9, 231.9, 239.9, 254.5, 261.8, 269.1, 277.0, 284.3, 291.6, 299.0, 306.9, 314.2, 321.5, 328.8, 336.8, 344.1, 351.4, 358.7, 366.7, 374.0, 381.3, 388.6, 397.2, 411.1, 413.8, 418.4, 426.4, 433.7, 441.0, 448.3, 455.6, 463.6, 470.9, 478.2, 485.5, 493.5, 500.8, 508.1, 516.0, 523.3, 530.6, 537.9, 553.2, 560.5, 583.1, 642.8, 650.1, 678.7]",82.0,"[ 8.44  5.5   7.92  5.53  7.87  7.1   5.11  1.81  4.83 11.57  1.24  3.32
  5.48  8.16  2.54  3.86  2.99  2.11  6.15  5.88  4.35  5.2   9.76  6.64
  3.33 10.12  6.23  5.02  8.12  9.02  6.49  8.11  5.83 10.63  5.53  6.33
  2.64  6.12  3.08  9.06  1.72  2.73  7.86  4.04  4.13  3.62  2.97  4.53
  6.97  2.95  3.51  5.87  5.54  5.79  3.37  7.57  7.19  1.72  4.38  2.85
  3.05  1.59  1.59  1.57]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320095015.wav,2004-03-20 09:51:55,2004-03-20 09:53:35,50.0 - 1000.0,66,"[59.3, 98.5, 114.4, 120.4, 127.7, 135.0, 142.3, 150.2, 177.5, 187.4, 197.4, 202.0, 217.3, 227.9, 231.9, 239.9, 247.2, 254.5, 269.1, 277.0, 284.3, 291.6, 299.0, 306.9, 314.2, 321.5, 328.8, 336.8, 344.1, 351.4, 358.7, 366.7, 374.0, 381.3, 387.9, 393.9, 403.8, 411.1, 418.4, 426.4, 433.7, 441.0, 444.3, 448.3, 456.3, 463.6, 470.9, 478.2, 485.5, 493.5, 500.8, 508.1, 523.3, 530.6, 537.9, 553.2, 560.5, 567.8, 583.1, 597.7, 613.0, 627.6, 650.1, 688.0, 717.2, 981.4]",81.0,"[ 8.06  7.85  4.9   7.55  7.96  6.7   5.76  5.85  4.13  4.5   7.94  4.26
  3.89  2.98  2.56  7.99  5.42  4.94  2.08 10.92  6.48  3.72  9.42  7.56
  6.73  6.05  8.33  3.86  8.75  5.59 10.89  5.9   6.51  3.    6.82  4.2
  4.85  9.08  2.18  8.33  4.09  1.95  1.24  1.6   3.09  3.86  5.48  3.82
  3.57  5.27  5.04  4.    7.41  7.4   1.79  6.1   2.66  1.37  1.15  2.18
  2.91  2.84  1.91  1.03  1.08  7.61]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320095015.wav,2004-03-20 09:53:34,2004-03-20 09:55:14,50.0 - 1000.0,66,"[59.3, 98.5, 113.7, 120.4, 127.7, 135.0, 142.9, 150.2, 173.5, 177.5, 187.4, 197.4, 202.0, 217.3, 227.9, 231.9, 239.9, 247.2, 254.5, 269.1, 277.0, 284.3, 299.0, 306.9, 314.2, 321.5, 329.5, 336.8, 344.1, 351.4, 358.7, 366.7, 374.0, 381.3, 387.9, 396.5, 403.8, 411.1, 419.1, 426.4, 433.7, 441.0, 448.3, 463.6, 470.9, 478.2, 486.2, 493.5, 500.8, 508.1, 523.3, 530.6, 545.9, 553.2, 560.5, 567.8, 583.1, 597.7, 613.0, 627.6, 642.8, 650.1, 672.7, 742.4, 747.1, 981.4]",79.0,"[ 8.64  7.29  7.02  7.57  4.86  3.85  1.54  6.34  3.26  1.75  6.37  6.83
  5.11  3.43  3.38  2.83  8.13  4.89  5.75  4.19 10.53  7.51  9.73  5.02
  6.14  6.64  7.4   5.99  7.84  6.4  10.59  3.51  2.52  3.62  6.23  4.99
  2.8   7.1   3.63  8.93  3.07  3.02  2.36  4.62  2.98  3.15  6.9   6.01
  4.3   4.56  6.32  7.02  5.56  4.28  1.75  1.32  2.4   3.62  1.88  3.27
  2.12  1.2   1.41  5.1   1.67  8.34]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320105015.wav,2004-03-20 10:50:15,2004-03-20 10:51:55,50.0 - 1000.0,4,"[176.8, 197.4, 299.0, 358.7]",62.0,[4.52 3.7  5.52 5.05],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320105015.wav,2004-03-20 10:51:55,2004-03-20 10:53:35,50.0 - 1000.0,3,"[176.8, 197.4, 358.7]",61.0,[4.27 5.57 6.71],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320105015.wav,2004-03-20 10:53:34,2004-03-20 10:55:14,50.0 - 1000.0,3,"[176.8, 197.4, 358.7]",63.0,[4.13 3.84 6.74],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320115015.wav,2004-03-20 11:50:15,2004-03-20 11:51:55,50.0 - 1000.0,2,"[155.6, 359.4]",61.0,[3.46 4.28],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320115015.wav,2004-03-20 11:51:55,2004-03-20 11:53:35,50.0 - 1000.0,0,[],61.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320115015.wav,2004-03-20 11:53:34,2004-03-20 11:55:14,50.0 - 1000.0,0,[],61.0,[],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320125015.wav,2004-03-20 12:50:15,2004-03-20 12:51:55,50.0 - 1000.0,1,[359.4],70.0,[8.02],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320125015.wav,2004-03-20 12:51:55,2004-03-20 12:53:35,50.0 - 1000.0,1,[359.4],64.0,[3.55],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320125015.wav,2004-03-20 12:53:34,2004-03-20 12:55:14,50.0 - 1000.0,2,"[120.4, 359.4]",64.0,[2.24 3.87],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320135015.wav,2004-03-20 13:50:15,2004-03-20 13:51:55,50.0 - 1000.0,1,[358.7],63.0,[3.46],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320135015.wav,2004-03-20 13:51:55,2004-03-20 13:53:35,50.0 - 1000.0,2,"[59.3, 358.7]",62.0,[2.37 2.96],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320135015.wav,2004-03-20 13:53:34,2004-03-20 13:55:14,50.0 - 1000.0,2,"[206.0, 358.7]",62.0,[2.46 4.8 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320145015.wav,2004-03-20 14:50:15,2004-03-20 14:51:55,50.0 - 1000.0,3,"[285.0, 329.5, 359.4]",63.0,[3.02 2.63 6.85],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320145015.wav,2004-03-20 14:51:55,2004-03-20 14:53:35,50.0 - 1000.0,5,"[199.4, 284.3, 329.5, 359.4, 366.7]",62.0,[4.99 5.81 3.3  9.32 1.88],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320145015.wav,2004-03-20 14:53:34,2004-03-20 14:55:14,50.0 - 1000.0,4,"[199.4, 284.3, 329.5, 359.4]",63.0,[4.35 4.36 2.88 9.84],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320155015.wav,2004-03-20 15:50:15,2004-03-20 15:51:55,50.0 - 1000.0,7,"[150.2, 153.6, 158.2, 197.4, 336.8, 344.1, 359.4]",65.0,[2.55 2.29 2.43 5.4  3.07 4.45 9.2 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320155015.wav,2004-03-20 15:51:55,2004-03-20 15:53:35,50.0 - 1000.0,11,"[59.3, 127.7, 150.9, 197.4, 284.3, 299.0, 336.8, 344.1, 358.7, 366.7, 381.3]",65.0,[3.65 2.31 6.72 8.01 3.36 2.66 4.66 7.5  9.6  1.41 3.11],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320155015.wav,2004-03-20 15:53:34,2004-03-20 15:55:14,50.0 - 1000.0,19,"[127.7, 153.6, 168.2, 169.5, 170.8, 197.4, 254.5, 262.4, 277.0, 284.3, 299.6, 306.9, 336.8, 344.1, 359.4, 366.7, 374.0, 389.2, 478.9]",66.0,"[ 2.42  3.89  3.03  4.33  6.82  5.57  3.23  4.12  3.34  7.82  4.45  2.89
  6.98  6.55 10.49  1.67  2.45  2.21  2.55]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320165015.wav,2004-03-20 16:50:15,2004-03-20 16:51:55,50.0 - 1000.0,18,"[59.3, 89.2, 120.4, 232.6, 239.9, 247.2, 277.0, 285.0, 299.6, 314.9, 336.8, 344.8, 352.1, 359.4, 366.7, 411.8, 478.9, 568.5]",66.0,"[3.08 3.06 2.48 2.56 2.23 3.32 2.97 7.02 3.62 3.8  2.03 8.7  5.97 5.9
 4.16 3.21 1.3  1.1 ]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320165015.wav,2004-03-20 16:51:55,2004-03-20 16:53:35,50.0 - 1000.0,16,"[89.2, 198.0, 210.0, 239.9, 269.7, 277.0, 285.0, 299.6, 336.8, 344.8, 352.1, 359.4, 366.7, 411.8, 419.1, 568.5]",66.0,"[3.8  3.51 2.59 2.89 1.92 4.29 5.47 3.12 2.65 6.38 3.87 3.36 4.58 2.13
 1.2  1.17]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320165015.wav,2004-03-20 16:53:34,2004-03-20 16:55:14,50.0 - 1000.0,15,"[89.2, 120.4, 198.0, 239.9, 247.2, 269.7, 277.0, 336.8, 344.8, 352.1, 359.4, 367.3, 381.9, 419.1, 478.9]",66.0,"[4.48 2.24 3.84 4.07 3.3  2.79 3.89 3.23 5.58 4.13 3.19 4.48 3.52 1.84
 2.38]",0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320175015.wav,2004-03-20 17:50:15,2004-03-20 17:51:55,50.0 - 1000.0,4,"[59.3, 197.4, 277.0, 359.4]",68.0,[2.04 3.26 2.96 4.6 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320175015.wav,2004-03-20 17:51:55,2004-03-20 17:53:35,50.0 - 1000.0,2,"[60.0, 359.4]",67.0,[2.47 3.37],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320175015.wav,2004-03-20 17:53:34,2004-03-20 17:55:14,50.0 - 1000.0,5,"[60.0, 239.9, 299.6, 359.4, 464.9]",67.0,[3.07 4.14 2.19 5.69 2.08],0
